おしっこの色が褐色,ビリルビン尿
かっしょくのションベン,ビリルビン尿
にょうがちゃいろ,ビリルビン尿
ビリルビン尿,ビリルビン尿
尿が濃い,ビリルビン尿
尿が褐色であること,ビリルビン尿
尿が赤い,ビリルビン尿
尿が黄色い,ビリルビン尿
尿の色がこい,ビリルビン尿
尿の色が濃い,ビリルビン尿
尿の色が褐色,ビリルビン尿
尿の色が黒い,ビリルビン尿
濁った尿,ビリルビン尿
濁った尿が出ること,ビリルビン尿
濃い尿,ビリルビン尿
濃い色の尿,ビリルビン尿
色の濃いおしっこ,ビリルビン尿
色の濃い尿,ビリルビン尿
茶色い尿,ビリルビン尿
茶色のおしっこ,ビリルビン尿
茶色の尿,ビリルビン尿
褐色のオシッコ,ビリルビン尿
褐色の尿,ビリルビン尿
褐色の尿が出ること,ビリルビン尿
赤い尿,ビリルビン尿
ビリルビン結石,ビリルビン結石
ヒルシュスプルング病,ヒルシュスプルング病
ヒルシュスプルング病類縁疾患,ヒルシュスプルング病類縁疾患
ピルビン酸脱水素酵素複合体欠損症,ピルビン酸脱水素酵素複合体欠損症
ピルビン酸血症,ピルビン酸血症
ファブリー病,ファブリー病
ファロー四徴症,ファロー四徴症
ファンコニー症候群,ファンコニー症候群
フィブリノゲン異常症,フィブリノゲン異常症
フィラリア症,フィラリア症
フェニルケトン尿症,フェニルケトン尿症
ブシャール結節,ブシャール結節
ブタクサ花粉症,ブタクサ花粉症
ぶどう膜炎,ぶどう膜炎
ブラ,ブラ
フライバーグ病,フライバーグ病
フライ症候群,フライ症候群
プランマー病,プランマー病
プリオン病,プリオン病
ブリッジ脱離,ブリッジ脱離
ブルートウ症候群,ブルートウ症候群
ふるえ,ふるえ
ブルガダ症候群,ブルガダ症候群
ブルセラ症,ブルセラ症
ブレブ,ブレブ
プロテインＣ欠乏症,プロテインＣ欠乏症
プロテインＳ欠乏症,プロテインＳ欠乏症
プロテウス症候群,プロテウス症候群
プロラクチン分泌異常症,プロラクチン分泌異常症
プロラクチン産生下垂体腺腫,プロラクチン産生下垂体腺腫
プロラクチン産生腫瘍,プロラクチン産生腫瘍
ベーチェット病,ベーチェット病
ペニシリンアレルギー,ペニシリンアレルギー
ペニシリンショック,ペニシリンショック
ヘバーデン結節,ヘバーデン結節
ヘパリン起因性血小板減少症,ヘパリン起因性血小板減少症
ヘモグロビン異常症,ヘモグロビン異常症
ヘモクロマトーシス,ヘモクロマトーシス
ヘモジデリン沈着症,ヘモジデリン沈着症
ペルオキシソーム病,ペルオキシソーム病
ペルテス病,ペルテス病
ヘルパンギーナ,ヘルパンギーナ
ヘルペスウイルス感染症,ヘルペスウイルス感染症
ヘルペスウイルス髄膜炎,ヘルペスウイルス髄膜炎
ヘルペス口内炎,ヘルペス口内炎
ヘルペス脳炎,ヘルペス脳炎
ヘルペス脳炎後遺症,ヘルペス脳炎後遺症
ヘルペス角膜炎,ヘルペス角膜炎
ベンスジョーンズ型多発性骨髄腫,ベンスジョーンズ型多発性骨髄腫
ベンゾジアゼピン依存症,ベンゾジアゼピン依存症
ボーエン様丘疹症,ボーエン様丘疹症
ボーエン病,ボーエン病
ポーランド症候群,ポーランド症候群
ホジキンリンパ腫,ホジキンリンパ腫
ポスナーシュロスマン症候群,ポスナーシュロスマン症候群
ボタンホール変形,ボタンホール変形
ポッター症候群,ポッター症候群
あつい,ほてり
あつぽい,ほてり
のぼせ,ほてり
体が熱い,ほてり
全身または炎症のある局所に感じられる熱,ほてり
患部の発熱,ほてり
火照り,ほてり
熱があるような気がする,ほてり
熱く感じる症状,ほてり
熱さの感覚,ほてり
熱っぽい感じ,ほてり
熱っぽさ,ほてり
熱のある感覚,ほてり
熱感,ほてり
ホモシスチン尿症,ホモシスチン尿症
ポリープ,ポリープ
ポリープ様声帯,ポリープ様声帯
ポリープ状脈絡膜血管症,ポリープ状脈絡膜血管症
ポリオ,ポリオ
ホルネル症候群,ホルネル症候群
ポルフィリン症,ポルフィリン症
ホルモン産生腫瘍,ホルモン産生腫瘍
ポンプポケット感染,ポンプポケット感染
ポンペ病,ポンペ病
マイコプラズマ感染症,マイコプラズマ感染症
マイコプラズマ気管支炎,マイコプラズマ気管支炎
マイコプラズマ肺炎,マイコプラズマ肺炎
マイボーム腺梗塞,マイボーム腺梗塞
マイボーム腺機能不全,マイボーム腺機能不全
マクロアミラーゼ血症,マクロアミラーゼ血症
マフッチ症候群,マフッチ症候群
マラセチア毛包炎,マラセチア毛包炎
マラリア,マラリア
マルファン症候群,マルファン症候群
マントル細胞リンパ腫,マントル細胞リンパ腫
ミオクローヌス,ミオクローヌス
ミオクローヌスてんかん,ミオクローヌスてんかん
ミオグロビン尿,ミオグロビン尿
ミオパチー,ミオパチー
ミクリッツ病,ミクリッツ病
ミクリッツ症候群,ミクリッツ症候群
ミトコンドリアミオパチー,ミトコンドリアミオパチー
ミトコンドリア心筋症,ミトコンドリア心筋症
ミトコンドリア病,ミトコンドリア病
ミトコンドリア糖尿病,ミトコンドリア糖尿病
ミトコンドリア脳筋症,ミトコンドリア脳筋症
ミュンヒハウゼン症候群,ミュンヒハウゼン症候群
ミラーフィッシャー症候群,ミラーフィッシャー症候群
ミラー症候群,ミラー症候群
ミリッチ症候群,ミリッチ症候群
ムコ多糖症,ムコ多糖症
ムチランス変形,ムチランス変形
ムチン沈着症,ムチン沈着症
ムンプス,ムンプス
ムンプス精巣炎,ムンプス精巣炎
ムンプス難聴,ムンプス難聴
ムンプス髄膜炎,ムンプス髄膜炎
メープルシロップ尿症,メープルシロップ尿症
メサンギウム増殖性糸球体腎炎,メサンギウム増殖性糸球体腎炎
メタボリックシンドローム,メタボリックシンドローム
メタルコア脱離,メタルコア脱離
メチルマロン酸血症,メチルマロン酸血症
メッケル憩室,メッケル憩室
メトヘモグロビン血症,メトヘモグロビン血症
メニエール病,メニエール病
メニエール症候群,メニエール症候群
メネトリエ病,メネトリエ病
メビウス症候群,メビウス症候群
あしがみだれる,めまい
ぐらぐらする,めまい
くらくらするさま,めまい
くらつき,めまい
ぐるぐるする,めまい
ぐるぐる回る,めまい
しっかりと立てない状態,めまい
ふらつくこと,めまい
フラフラ,めまい
フラフラするがよ,めまい
ふらふらゆれている感じ,めまい
ふわふわする,めまい
フワフワする,めまい
ふわふわする  ,めまい
ふわふわするめまい,めまい
ふわふわする感じ,めまい
ふわふわとしためまい,めまい
フワフワめまい,めまい
まっすぐ立てない,めまい
めがくらむ,めまい
メニエール,めまい
めまい,めまい
ゆれる,めまい
よろつく,めまい
ヨロヨロする,めまい
体がふらふらする,めまい
力入らない,めまい
歩行不振,めまい
浮いているようなめまい,めまい
目がくらむ,めまい
目がまわっているような感じがする,めまい
目が回るようなくらくらとした感覚,めまい
目が絡む,めまい
目の前がくらくらする,めまい
視界が揺れること,めまい
突然のめまい,めまい
足元がおぼつかない,めまい
足元がおぼつく,めまい
足元が定まらない,めまい
足取りが覚束ない,めまい
身体の感覚がなくなるようなめまい,めまい
くらくら,めまい感
くらくらする感じ,めまい感
ぐらづぐ,めまい感
くらむ,めまい感
ふらつき感,めまい感
フラフラまたはクラクラする,めまい感
フラフラ感,めまい感
メニエル,めまい感
めまいがする感じ,めまい感
めまい感,めまい感
目が回った感じ,めまい感
目が回る感じがすること,めまい感
眼振,めまい感
非回転性めまい,めまい感
めまい症,めまい症
めまい症候群,めまい症候群
めまい発作,めまい発作
メルケル細胞癌,メルケル細胞癌
メンデルソン症候群,メンデルソン症候群
モートン病,モートン病
もやもや病,もやもや病
モラレ髄膜炎,モラレ髄膜炎
モリブデン補酵素欠損症,モリブデン補酵素欠損症
モンテジア骨折,モンテジア骨折
モンドール病,モンドール病
ユーイング肉腫,ユーイング肉腫
ヨード過敏症,ヨード過敏症
ライエル症候群,ライエル症候群
ライター症候群,ライター症候群
ライム病,ライム病
ラクナ梗塞,ラクナ梗塞
らせん骨折,らせん骨折
ラテックスアレルギー,ラテックスアレルギー
ランゲルハンス細胞組織球症,ランゲルハンス細胞組織球症
ラ音,ラ音
リーガー症候群,リーガー症候群
リー症候群,リー症候群
リウマチ性多発筋痛,リウマチ性多発筋痛
リウマチ性心筋炎,リウマチ性心筋炎
リウマチ性筋炎,リウマチ性筋炎
リウマチ性胸膜炎,リウマチ性胸膜炎
リウマチ熱,リウマチ熱
リウマトイド血管炎,リウマトイド血管炎
リケッチア感染症,リケッチア感染症
リステリア性髄膜炎,リステリア性髄膜炎
リスフラン関節損傷,リスフラン関節損傷
リスフラン関節炎,リスフラン関節炎
リスフラン関節脱臼骨折,リスフラン関節脱臼骨折
リスフラン関節開放性脱臼骨折,リスフラン関節開放性脱臼骨折
リチウム中毒,リチウム中毒
リフィーディング症候群,リフィーディング症候群
リポイド肺炎,リポイド肺炎
リポイド類壊死症,リポイド類壊死症
リポジストロフィー,リポジストロフィー
リング１８症候群,リング１８症候群
リンパ形質細胞性リンパ腫,リンパ形質細胞性リンパ腫
リンパ性白血病,リンパ性白血病
リンパ浮腫,リンパ浮腫
リンパ漏,リンパ漏
リンパ球性下垂体炎,リンパ球性下垂体炎
リンパ球性間質性肺炎,リンパ球性間質性肺炎
リンパ球減少症,リンパ球減少症
リンパ球異常,リンパ球異常
リンパ球豊富型古典的ホジキンリンパ腫,リンパ球豊富型古典的ホジキンリンパ腫
リンパ瘤,リンパ瘤
リンパ節サルコイドーシス,リンパ節サルコイドーシス
リンパ節炎,リンパ節炎
リンパ節の腫瘍が拡張する,リンパ節症
リンパ節症,リンパ節症
全身リンパガン,リンパ節症
全身リンパ節腫大,リンパ節症
身体中の節々が腫れている,リンパ節症
身体全体のリンパ節が腫れたり大きくなったりする,リンパ節症
リンパ節腫,リンパ節腫
あちこちのリンパは腫れる,リンパ節腫大
いしゃ,リンパ節腫大
いろんなところのリンパが腫れる,リンパ節腫大
おもてにあるりいぱせつがはれる,リンパ節腫大
お腹のなかのリンパ節が腫れる,リンパ節腫大
お腹のリンパが腫れた,リンパ節腫大
お腹のリンパが腫れていること,リンパ節腫大
お腹のリンパのガン,リンパ節腫大
お腹のリンパ節がはれる,リンパ節腫大
お腹のリンパ節が腫れていること,リンパ節腫大
お腹の中のリンパ節が腫れる,リンパ節腫大
かさぶたがおおきくなった,リンパ節腫大
がん腫瘍,リンパ節腫大
しゅようがおおきくなった,リンパ節腫大
ぜんしんのりいぱせつがはれている,リンパ節腫大
できものが大きくなる,リンパ節腫大
できものの大きさ,リンパ節腫大
なんや股んとこ腫れとる,リンパ節腫大
はらのリンパ節がはれた,リンパ節腫大
ひどい浮腫み,リンパ節腫大
リンパがえらい腫れる,リンパ節腫大
リンパが大きくはれる,リンパ節腫大
リンパが肥大,リンパ節腫大
リンパが腫れている,リンパ節腫大
リンパが腫れて大きくなる,リンパ節腫大
りんぱせつがおおくはれる,リンパ節腫大
リンパせつがはれた,リンパ節腫大
りんぱせつひだい,リンパ節腫大
リンパせんがはれた,リンパ節腫大
リンパにできたガン,リンパ節腫大
りんぱのしゅようがおおきい,リンパ節腫大
リンパのはれ,リンパ節腫大
リンパの以上,リンパ節腫大
リンパの病気沢山起きる,リンパ節腫大
リンパの腫物,リンパ節腫大
リンパ節がおおくはれた,リンパ節腫大
リンパ節が多数肥大すること,リンパ節腫大
リンパ節が大きくなっている,リンパ節腫大
リンパ節が腫れている状態,リンパ節腫大
リンパ節が腫れて大きくなる,リンパ節腫大
リンパ節が腫大すること,リンパ節腫大
リンパ節が腫瘍すること,リンパ節腫大
リンパ節が膨らむこと,リンパ節腫大
リンパ節が膨らんでいる,リンパ節腫大
